Glenville State College,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Public,Baccalaureate Colleges,"Glenville, WV",www.glenville.edu,www.gscpioneers.com/,425_425.site.png
University of Charleston (West Virginia),Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Private,Research Universities,"Charleston, WV",www.ucgoldeneagles.com,www.ucwv.edu,426_426.site.png
West Virginia State University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,HBCU,Public,Baccalaureate Colleges,"Institute, WV",www.wvstateu.edu,www.wvsuyellowjackets.com,427_427.site.png
Morehead State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Morehead, KY",www.moreheadstate.edu,www.msueagles.com,428_428.site.png
University of Kentucky,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Lexington, KY",www.ukathletics.com,www.uky.edu,430_430.site.png
Transylvania University,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Lexington, KY",www.transy.edu/,www.transysports.com,431_431.site.png
Centre College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Danville, KY",www.centre.edu,www.centrecolonels.com,432_432.favicon.ico
Kentucky State University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Baccalaureate Colleges,"Frankfort, KY",www.ksuthorobreds.com,www.kysu.edu/,433_433.favicon.ico
Northern Kentucky University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Highland Heights, KY",www.nku.edu,www.nkunorse.com,434_434.site.png
University of Louisville,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Louisville, KY",www.louisville.edu/,www.uoflsports.com,435_435.site.png
Western Kentucky University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Bowling Green, KY",www.wku.edu/,www.wkusports.com,436_436.favicon.ico
Kentucky Wesleyan College,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Owensboro, KY",www.kwc.edu,www.kwcpanthers.com,437_437.favicon.ico
Murray State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Murray, KY",www.goracers.com,www.murraystate.edu/,438_438.site.png
Southern Illinois University at Carbondale,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Carbondale, IL",www.siuc.edu/,www.siusalukis.com/,439_439.site.png
McKendree University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lebanon, IL",www.mckbearcats.com,www.mckendree.edu,441_441.favicon.ico
Eastern Illinois University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, IL",www.eiu.edu,www.eiupanthers.com,443_443.favicon.ico
Illinois College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Jacksonville, IL",www.ic.edu,www.illinoiscollegeathletics.com/,444_444.favicon.ico
Illinois State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Normal, IL",goredbirds.com,www.ilstu.edu,445_445.site.png
Western Illinois University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Macomb, IL",www.goleathernecks.com,www.wiu.edu,446_446.site.png
Bradley University,Division I,Division I,DI Subdivision,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Peoria, IL",www.bradley.edu,www.bradleybraves.com,447_447.site.png
Knox College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Galesburg, IL",prairiefire.knox.edu,www.knox.edu,448_448.site.png
Monmouth College (Illinois),Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Monmouth, IL",www.monm.edu/,www.monm.edu/sportsinfo,
Rockford University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rockford, IL",www.goregents.com,www.rockford.edu,450_450.favicon-194x194.png
North Central College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Naperville, IL",northcentralcardinals.com,www.noctrl.edu/,452_452.favicon.ico
Aurora University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Aurora, IL",athletics.aurora.edu,www.aurora.edu,453_453.favicon.ico
Wheaton College (Illinois),Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Wheaton, IL",athletics.wheaton.edu,www.wheaton.edu,454_454.site.png
University of Chicago,Division III,Division III,Non-DI,Active Member,University Athletic Association,University Athletic Association,Non-HBCU,Private,Research Universities,"Chicago, IL",www.athletics.uchicago.edu,www.uchicago.edu,
University of Illinois at Chicago,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Chicago, IL",www.uic.edu,www.uicflames.com,456_456.site.png
Loyola University Chicago,Division I,Division I,DI Subdivision,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.loyolaramblers.com,www.luc.edu/,457_457.site.png
Benedictine University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Lisle, IL",www.ben.edu,www.benueagles.com,458_458.site.png
Dominican University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.dom.edu,www.dustars.com,459_459.site.png
Elmhurst College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Elmhurst, IL",www.elmhurstbluejays.com/,www.public.elmhurst.edu/,460_460.site.png
North Park University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Chicago, IL",www.northpark.edu/,www.northpark.edu/athletics/,461_461.favicon.ico
Concordia University Chicago,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.CUCougars.com,www.cuchicago.edu,462_462.site.png
DePaul University,Division I,Division I,DI Subdivision,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.depaul.edu,www.depaulbluedemons.com,463_463.favicon.ico
Northwestern University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Private,Research Universities,"Evanston, IL",www.northwestern.edu/,www.nusports.com,464_464.favicon.ico
Northern Illinois University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"De Kalb, IL",www.niu.edu,www.niuhuskies.com,466_466.site.png
Purdue University Northwest,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Hammond, IN",www.pnw.edu/,www.pnwathletics.com/,467_467.site.png
Saint Mary's College (Indiana),Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Notre Dame, IN",www.saintmarys.edu/,www.saintmarys.edu/~athletic/index.html,
Trine University,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Master's Colleges & Universities,"Angola, IN",www.trine.edu,www.trinethunder.com,470_470.favicon-194x194.png
Purdue University Fort Wayne,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Fort Wayne, IN",www.gomastodons.com/,www.ipfw.edu/,472_472.favicon.ico
Ball State University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Muncie, IN",www.ballstatesports.com,www.bsu.edu,473_473.favicon.ico
Purdue University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"West Lafayette, IN",www.purdue.edu,www.purduesports.com,474_474.site.png
Anderson University (Indiana),Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Anderson, IN",www.anderson.edu,www.anderson.edu/athletics,475_475.favicon-194x194.png
Wabash College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Crawfordsville, IN",www.wabash.edu/,www.wabash.edu/sports,476_476.site.png
Butler University,Division I,Division I,DI FCS,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Indianapolis, IN",www.butler.edu,www.butlersports.com,477_477.site.png
Indiana University-Purdue University Indianapolis,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Indianapolis, IN",www.iupui.edu/,www.iupuijags.com,478_478.favicon.ico
University of Indianapolis,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Indianapolis, IN",uindyathletics.com,www.uindy.edu,479_479.site.png
Franklin College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Franklin, IN",franklingrizzlies.com/landing/index,www.franklincollege.edu,480_480.apple-touch-icon-180x180.png
Rose-Hulman Institute of Technology,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Terre Haute, IN",www.rose-hulman.edu/,www.rose-hulman.edu/athletics,481_481.site.png
Earlham College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, IN",www.earlham.edu,www.goearlham.com,483_483.favicon-194x194.png
University of Southern Indiana,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Evansville, IN",www.gousieagles.com/,www.usi.edu/,484_484.favicon.ico
University of Evansville,Division I,Division I,DI Subdivision,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Evansville, IN",www.evansville.edu,www.gopurpleaces.com,485_485.site.png
"Indiana University, Bloomington",Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Bloomington, IN",iuhoosiers.com/,www.iub.edu/,487_487.site.png
University of Cincinnati,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Public,Research Universities,"Cincinnati, OH",www.gobearcats.com,www.uc.edu,489_489.site.png
Miami University (Ohio),Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Oxford, OH",www.miamiOH.edu,www.muRedHawks.com,490_490.site.png
Central State University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Baccalaureate Colleges,"Wilberforce, OH",www.centralstate.edu,www.maraudersports.com,491_491.favicon.ico
University of Dayton,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Dayton, OH",www.daytonflyers.com,www.udayton.edu,492_492.site.png
Wilmington College (Ohio),Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wilmington, OH",wilmingtonquakers.com/landing/index,www.wilmington.edu/,493_493.apple-touch-icon-180x180.png
Urbana University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Urbana, OH",uublueknights.com/,www.urbana.edu/,495_495.favicon.ico
The Ohio State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Columbus, OH",www.ohiostatebuckeyes.com,www.osu.edu,496_496.apple-touch-icon.png
Capital University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Columbus, OH",www.capital.edu,www.capital.edu/athletics,497_497.site.png
Ohio Wesleyan University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Delaware, OH",www.http://battlingbishops.com,www.owu.edu/,
Otterbein University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Westerville, OH",www.otterbein.edu/,www.otterbeincardinals.com,500_500.site.png
