Kalamazoo College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Kalamazoo, MI",hornets.kzoo.edu/landing/index,www.kzoo.edu/,42.291707,-85.5872286,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Southern Virginia University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Private,Baccalaureate Colleges,"Buena Vista, VA",athletics.svu.edu/landing/index,www.svu.edu,37.7342962,-79.3539292,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Virginia Wesleyan University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Virginia Beach, VA",vwcathletics.com/landing/index,www.vwc.edu/,36.8529841,-75.9774183,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
University of Findlay,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Findlay, OH",athletics.findlay.edu/landing/index,www.findlay.edu,41.0413873,-83.6503982,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Franklin College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Franklin, IN",franklingrizzlies.com/landing/index,www.franklincollege.edu,39.4149034,-85.0563234,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Bellarmine University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Louisville, KY",athletics.bellarmine.edu/index.aspx,www.bellarmine.edu,38.2542376,-85.759407,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,43.4112973,-76.1279841,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
D'Youville College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Research Universities,"Buffalo, NY",athletics.dyc.edu/landing/index,www.dyc.edu,42.8867166,-78.8783922,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
University of Scranton,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",athletics.scranton.edu/landing/index,www.scranton.edu,41.4086874,-75.6621294,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Moravian College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bethlehem, PA",moraviansports.com/landing/index,www.moravian.edu,-1.45056,-48.4682453,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Millersville University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Millersville, PA",www.millersville.edu/index.php,www.millersvilleathletics.com/index.aspx,39.997998,-76.3545372,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
"Fairleigh Dickinson University, Florham",Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Master's Colleges & Universities,"Madison, NJ",fdudevils.com/index.aspx,www.view2.fdu.edu/campuses-and-centers/florham-campus/,40.7598227,-74.417097,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Wilmington University (Delaware),Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Research Universities,"New Castle, DE",athletics.wilmu.edu/landing/index,www.wilmu.edu/index.aspx,39.6620572,-75.5663132,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
University of Maine at Presque Isle,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Presque Isle, ME",owls.umpi.edu/landing/index,www.umpi.edu,46.681479,-68.016357,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Gordon College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wenham, MA",athletics.gordon.edu/index.aspx,www.gordon.edu,42.60428065,-70.89315706857332,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Tufts University,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Research Universities,"Medford, MA",www.gotuftsjumbos.com/landing/index,www.tufts.edu/,42.4184296,-71.1061639,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Williams College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Williamstown, MA",athletics.williams.edu/landing/index,www.williams.edu/,42.6889156,-73.2246057,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Willamette University,Division III,Division III,Non-DI,Active Member,Northwest Conference,Northwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Salem, OR",willamette.prestosports.com/landing/index,www.willamette.edu/,44.9391565,-123.033121,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Colorado School of Mines,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Golden, CO",www.csmorediggers.com/landing/index,www.mines.edu,39.755543,-105.2210997,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Johnson & Wales University (Denver),Division III,Division III,Non-DI,Provisional Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Denver, CO",denver.jwuathletics.com/landing/index,www.jwu.edu/campuses/denver/index.html,39.7392364,-104.9848623,"['/images/setup/site-logo.png', '/images/setup/footer_logo_edu.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index', 'https://www.tnutrojans.com/landing/index']"
Lane College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Jackson, TN",www.golcdragons.com/,www.lanecollege.edu,35.6144446,-88.8177418,"['/images/assets/logo.png', '/images/assets/footer-logo_lane-collegue.png', '/images/assets/footer-logo_ncaa-division-ii.png', '/images/assets/footer-logo_siac.png', '/images/assets/footer-logo_sidearm_learfield_stacked.png']","['https://golcdragons.com/', 'https://golcdragons.com/', 'https://golcdragons.com/', 'https://golcdragons.com/', 'https://golcdragons.com/']"
Lipscomb University,Division I,Division I,DI Subdivision,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.lipscomb.edu,www.lipscombsports.com,36.1622296,-86.7743531,['/sites/default/files/styles/large/public/images-news-articles/2020-08/lipscomb%20ready%20logo%20%202%20%289x6%29.jpg?itok=dovj7y3a'],['https://www.lipscomb.edu']
Millsaps College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Jackson, MS",www.gomajors.com,www.millsaps.edu,32.2990384,-90.1847691,"['/images/responsive/nav_logo.png', '/images/responsive/nav_logo_scroll.png']","['https://gomajors.com/', 'https://gomajors.com/']"
Westminster College (Missouri),Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Fulton, MO",www.wcbluejays.com/landing/index,www.westminster-mo.edu/,38.8467082,-91.9479586,[],[]
DePauw University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greencastle, IN",depauwtigers.com/landing/index,www.depauw.edu,39.6444898,-86.8647316,[],[]
Kalamazoo College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Kalamazoo, MI",hornets.kzoo.edu/landing/index,www.kzoo.edu/,42.291707,-85.5872286,[],[]
Southern Virginia University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Private,Baccalaureate Colleges,"Buena Vista, VA",athletics.svu.edu/landing/index,www.svu.edu,37.7342962,-79.3539292,[],[]
