School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Latitude,Longitude,Primary Icon,Updated Latitude,Updated Longitude
University of West Alabama,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Livingston, AL",www.uwa.edu/,www.uwaathletics.com,32.5843026,-88.1872474,100.favicon.png.png,32.5843026,-88.1872474
Southeast Missouri State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cape Girardeau, MO",www.GoSoutheast.com,www.semo.edu/,37.3034933,-89.5230357,101.favicon.ico.ico,37.3034933,-89.5230357
Missouri University of Science and Technology,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Research Universities,"Rolla, MO",www.minerathletics.com,www.mst.edu,37.9509324,-91.7708076,102.site.png.png,37.9509324,-91.7708076
Missouri State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Springfield, MO",www.missouristate.edu,www.missouristatebears.com,37.2166779,-93.2920373,103.favicon.ico.ico,37.2166779,-93.2920373
Drury University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Springfield, MO",www.drury.edu,www.drurypanthers.com/,37.2166779,-93.2920373,,37.2166779,-93.2920373
Missouri Southern State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Baccalaureate Colleges,"Joplin, MO",mssulions.com,www.mssu.edu/,37.08418,-94.51323,105.site.png.png,37.08418,-94.51323
Pittsburg State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Pittsburg, KS",www.pittstate.edu,www.pittstategorillas.com,37.4108841,-94.70496,106.404-error.html.ico,37.4108841,-94.70496
Rockhurst University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Kansas City, MO",www.rockhurst.edu/,www.rockhursthawks.com/,39.100105,-94.5781416,107.favicon.ico.ico,39.100105,-94.5781416
University of Central Missouri,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Warrensburg, MO",www.ucmo.edu,www.ucmo.edu/athletic,38.7624373,-93.7409596,,38.7624373,-93.7409596
William Jewell College,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Baccalaureate Colleges,"Liberty, MO",www.Jewellcardinals.com,www.jewell.edu,39.246479,-94.419079,109.favicon.ico.ico,39.246479,-94.419079
Missouri Western State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"St. Joseph, MO",www.gogriffons.com,www.missouriwestern.edu,39.7686055,-94.8466322,110.favicon.ico.ico,39.7686055,-94.8466322
Northwest Missouri State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Maryville, MO",www.northwestbearcats.com,www.nwmissouri.edu/,40.3461017,-94.8724707,111.favicon.ico.ico,40.3461017,-94.8724707
Western Illinois University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Macomb, IL",www.goleathernecks.com,www.wiu.edu,40.4588934,-90.6713939,112.favicon.ico.ico,40.4588934,-90.6713939
Quincy University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Baccalaureate Colleges,"Quincy, IL",quhawks.com,www.quincy.edu/,42.2528772,-71.0022705,113.site.png.png,39.9356016,-91.4098727
Westminster College (Missouri),Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Fulton, MO",www.wcbluejays.com/landing/index,www.westminster-mo.edu/,38.8467082,-91.9479586,114.thumbnail_default.jpg.jpg,38.8467082,-91.9479586
"University of Missouri, Columbia",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Columbia, MO",www.missouri.edu,www.mutigers.com,38.951883,-92.3337366,115.favicon.ico.ico,38.951883,-92.3337366
Truman State University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Kirksville, MO",www.truman.edu/,www.trumanbulldogs.com,40.1948848,-92.5833939,116.favicon.ico.ico,40.1948848,-92.5833939
Oklahoma Baptist University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Private,Baccalaureate Colleges,"Shawnee, OK",www.obubison.com,www.okbu.edu,35.3272928,-96.9253004,,35.3272928,-96.9253004
East Carolina University,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Public,Research Universities,"Greenville, NC",www.ecu.edu,www.ecupirates.com,35.612661,-77.3663538,,35.612661,-77.3663538
Murray State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Murray, KY",www.goracers.com,www.murraystate.edu/,36.6103334,-88.314761,119.site.png.png,36.6103334,-88.314761
Kentucky Wesleyan College,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Owensboro, KY",www.kwc.edu,www.kwcpanthers.com,37.7742152,-87.1133304,120.blank.jpg.jpg,37.7742152,-87.1133304
Wabash College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Crawfordsville, IN",www.wabash.edu/,www.wabash.edu/sports,40.0401991,-86.8990249,121.favicon.ico.ico,40.0401991,-86.8990249
Rose-Hulman Institute of Technology,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Terre Haute, IN",www.rose-hulman.edu/,www.rose-hulman.edu/athletics,39.4667025,-87.4139119,122.favicon.ico.ico,39.4667025,-87.4139119
DePauw University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greencastle, IN",depauwtigers.com/landing/index,www.depauw.edu,39.6444898,-86.8647316,123.thumbnail_default.jpg.jpg,39.6444898,-86.8647316
Illinois Institute of Technology,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.iit.edu,www.illinoistechathletics.com,41.8755616,-87.6244212,124.favicon.ico.ico,41.8755616,-87.6244212
University of Chicago,Division III,Division III,Non-DI,Active Member,University Athletic Association,Midwest Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.athletics.uchicago.edu,www.uchicago.edu,41.8755616,-87.6244212,,41.8755616,-87.6244212
University of Illinois at Chicago,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Chicago, IL",www.uic.edu,www.uicflames.com,41.8755616,-87.6244212,126.favicon.ico.ico,41.8755616,-87.6244212
Northwestern University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Private,Research Universities,"Evanston, IL",www.northwestern.edu/,www.nusports.com,42.0447388,-87.6930459,127.northwestern-thumb.jpg.jpg,42.0447388,-87.6930459
Concordia University Chicago,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.CUCougars.com,www.cuchicago.edu,41.8978091,-87.8139483,128.site.png.png,41.8978091,-87.8139483
Dominican University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.dom.edu,www.dustars.com,41.8978091,-87.8139483,129.favicon.ico.ico,41.8978091,-87.8139483
Lewis University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Romeoville, IL",www.lewisflyers.com,www.lewisu.edu,41.6475306,-88.0895061,130.site.png.png,41.6475306,-88.0895061
Elmhurst College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Elmhurst, IL",www.elmhurstbluejays.com/,www.public.elmhurst.edu/,40.7365804,-73.8783932,131.site.png.png,41.8994745,-87.9403418
Wheaton College (Illinois),Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Wheaton, IL",athletics.wheaton.edu,www.wheaton.edu,41.8646959,-88.1101709,132.site.png.png,41.8646959,-88.1101709
Benedictine University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Lisle, IL",www.ben.edu,www.benueagles.com,45.2787444,0.5481384,133.favicon.ico.ico,41.801141,-88.0747875
University of Wisconsin-Parkside,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Kenosha, WI",www.parksiderangers.com,www.uwp.edu,42.5846773,-87.8212263,134.site.png.png,42.5846773,-87.8212263
Wisconsin Lutheran College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Milwaukee, WI",www.wlc.edu,www.wlcsports.com/landing/index,43.0349931,-87.922497,135.favicon.ico.ico,43.0349931,-87.922497
Concordia University Wisconsin,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Mequon, WI",www.cuw.edu,www.cuwfalcons.com,43.2219088,-87.9822969,136.search.html.ico,43.2219088,-87.9822969
Lakeland University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Plymouth, WI",lakelandmuskies.com/,www.lakeland.edu/,43.7486054,-87.977038,137.site.png.png,43.7486054,-87.977038
Saint Mary's University of Minnesota,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Winona, MN",www.saintmaryssports.com,www.smumn.edu,43.9582272,-91.7807784,138.site.png.png,43.9582272,-91.7807784
University of Wisconsin-La Crosse,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"La Crosse, WI",www.uwlathletics.com,www.uwlax.edu,43.8014053,-91.2395429,139.favicon.ico.ico,43.8014053,-91.2395429
Eureka College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Eureka, IL",www.eureka.edu,www.eurekareddevils.com,40.8020712,-124.1636729,140.Eureka.ico.ico,40.7213015,-89.2726708
Purdue University Northwest,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Hammond, IN",www.pnw.edu/,www.pnwathletics.com/,41.5833658,-87.500043,141.favicon.ico.ico,41.5833658,-87.500043
Chicago State University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Chicago, IL",www.csu.edu,www.gocsucougars.com,41.8755616,-87.6244212,142.favicon.ico.ico,41.8755616,-87.6244212
North Park University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Chicago, IL",www.northpark.edu/,www.northpark.edu/athletics/,41.8755616,-87.6244212,143.w-logo-blue-white-bg.png.ico,41.8755616,-87.6244212
North Central College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Naperville, IL",northcentralcardinals.com,www.noctrl.edu/,41.7728699,-88.1479278,144.site.png.png,41.7728699,-88.1479278
Aurora University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Aurora, IL",athletics.aurora.edu,www.aurora.edu,16.0,121.75,145.site.png.png,41.7571701,-88.3147539
Rockford University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rockford, IL",www.goregents.com,www.rockford.edu,42.2713945,-89.093966,,42.2713945,-89.093966
Eastern Illinois University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, IL",www.eiu.edu,www.eiupanthers.com,32.7876012,-79.9402728,147.favicon.ico.ico,39.4961458,-88.1761521
University of Illinois Urbana-Champaign,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Champaign, IL",www.fightingillini.com,www.illinois.edu,40.1164205,-88.2433829,148.illinois_logo.jpg.jpg,40.1164205,-88.2433829
Millikin University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Decatur, IL",athletics.millikin.edu,www.millikin.edu/,39.8454163,-88.9524151,149.site.png.png,39.8454163,-88.9524151
Southern Illinois University at Carbondale,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Carbondale, IL",www.siuc.edu/,www.siusalukis.com/,37.7274692,-89.216655,150.favicon.ico.ico,37.7274692,-89.216655
McKendree University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lebanon, IL",www.mckbearcats.com,www.mckendree.edu,33.8750629,35.843409,151.favicon.ico.ico,38.6039375,-89.8073195
Southern Illinois University Edwardsville,Division I,Division I,DI Subdivision,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Research Universities,"Edwardsville, IL",www.siue.edu,www.siuecougars.com,38.8114364,-89.953157,152.favicon.ico.ico,38.8114364,-89.953157
Principia College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Elsah, IL",www.principiaathletics.com,www.principiacollege.edu,38.9561594,-90.3598364,153.favicon.ico.ico,38.9561594,-90.3598364
Blackburn College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Carlinville, IL",blackburnbeavers.com,www.blackburn.edu,39.2797699,-89.8817662,154.thumbnail_default.jpg.jpg,39.2797699,-89.8817662
MacMurray College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Jacksonville, IL",www.mac.edu/,www.mac.edu/athletics,30.3321838,-81.655651,155.favicon.ico.ico,39.7343037,-90.2288356
